"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
27,"1","Other/Unknown","T0",0.2427,0.7573,"HIGH"
28,"1","Other/Unknown","T0",0.2008,0.7992,"HIGH"
29,"1","Other/Unknown","T0",0.1952,0.8048,"HIGH"
30,"1","Other/Unknown","T0",0.1933,0.8067,"HIGH"
31,"1","Other/Unknown","T0",0.1971,0.8029,"HIGH"
32,"1","Other/Unknown","T0",0.1969,0.8031,"HIGH"
33,"1","Other/Unknown","T0",0.2081,0.7919,"HIGH"
34,"1","Other/Unknown","T0",0.2142,0.7858,"HIGH"
35,"1","Other/Unknown","T0",0.2047,0.7953,"HIGH"
36,"1","Other/Unknown","T0",0.2061,0.7939,"HIGH"
37,"1","Other/Unknown","T0",0.2282,0.7718,"HIGH"
38,"1","Other/Unknown","T0",0.2134,0.7866,"HIGH"
39,"1","Other/Unknown","T0",0.2125,0.7875,"HIGH"
40,"1","Other/Unknown","T0",0.2684,0.7316,"HIGH"
41,"1","Other/Unknown","T0",0.2542,0.7458,"HIGH"
42,"1","Other/Unknown","T0",0.246,0.754,"HIGH"
43,"1","Other/Unknown","T0",0.2223,0.7777,"HIGH"
44,"1","Other/Unknown","T0",0.2217,0.7783,"HIGH"
45,"1","Other/Unknown","T0",0.2176,0.7824,"HIGH"
46,"1","Other/Unknown","T0",0.2165,0.7835,"HIGH"
47,"1","Other/Unknown","T0",0.2194,0.7806,"HIGH"
48,"1","Other/Unknown","T0",0.2159,0.7841,"HIGH"
49,"1","Other/Unknown","T0",0.2104,0.7896,"HIGH"
50,"1","Other/Unknown","T0",0.2178,0.7822,"HIGH"
51,"1","Other/Unknown","T0",0.2087,0.7913,"HIGH"
52,"1","Other/Unknown","T0",0.2175,0.7825,"HIGH"
53,"1","Other/Unknown","T0",0.2149,0.7851,"HIGH"
54,"1","Other/Unknown","T0",0.2393,0.7607,"HIGH"
55,"1","Other/Unknown","T0",0.223,0.777,"HIGH"
56,"1","Other/Unknown","T0",0.2301,0.7699,"HIGH"
57,"1","Other/Unknown","T0",0.2216,0.7784,"HIGH"
58,"1","Other/Unknown","T0",0.2457,0.7543,"HIGH"
59,"1","Other/Unknown","T0",0.2195,0.7805,"HIGH"
60,"1","Other/Unknown","T0",0.2174,0.7826,"HIGH"
61,"1","Other/Unknown","T0",0.225,0.775,"HIGH"
62,"1","Other/Unknown","T0",0.2381,0.7619,"HIGH"
63,"1","Other/Unknown","T0",0.2288,0.7712,"HIGH"
64,"1","Other/Unknown","T0",0.2232,0.7768,"HIGH"
65,"1","Other/Unknown","T0",0.2127,0.7873,"HIGH"
66,"1","Other/Unknown","T0",0.2045,0.7955,"HIGH"
67,"1","Other/Unknown","T0",0.2137,0.7863,"HIGH"
68,"1","Other/Unknown","T0",0.211,0.789,"HIGH"
69,"1","Other/Unknown","T0",0.2036,0.7964,"HIGH"
70,"1","Other/Unknown","T0",0.2017,0.7983,"HIGH"
71,"1","Other/Unknown","T0",0.1987,0.8013,"HIGH"
72,"1","Other/Unknown","T0",0.2027,0.7973,"HIGH"
73,"1","Other/Unknown","T0",0.1909,0.8091,"HIGH"
74,"1","Other/Unknown","T0",0.1917,0.8083,"HIGH"
75,"1","Other/Unknown","T0",0.183,0.817,"HIGH"
76,"1","Other/Unknown","T0",0.1778,0.8222,"HIGH"
77,"1","Other/Unknown","T0",0.1895,0.8105,"HIGH"
78,"1","Other/Unknown","T0",0.1701,0.8299,"HIGH"
79,"1","Other/Unknown","T0",0.167,0.833,"HIGH"
80,"1","Other/Unknown","T0",0.171,0.829,"HIGH"
81,"1","Other/Unknown","T0",0.1681,0.8319,"HIGH"
82,"1","Other/Unknown","T0",0.1746,0.8254,"HIGH"
83,"1","Other/Unknown","T0",0.1756,0.8244,"HIGH"
84,"1","Other/Unknown","T0",0.1666,0.8334,"HIGH"
85,"1","Other/Unknown","T0",0.1667,0.8333,"HIGH"
86,"1","Other/Unknown","T0",0.1641,0.8359,"HIGH"
87,"1","Other/Unknown","T0",0.1629,0.8371,"HIGH"
88,"1","Other/Unknown","T0",0.1707,0.8293,"HIGH"
89,"1","Other/Unknown","T0",0.1658,0.8342,"HIGH"
90,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
91,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
92,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
93,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
94,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
95,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
96,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
97,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
98,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
99,"1","Other/Unknown","T0",0.1864,0.8136,"HIGH"
0,"2","Other/Unknown","T0",0.3018,0.6982,"HIGH"
1,"2","Other/Unknown","T0",0.3018,0.6982,"HIGH"
2,"2","Other/Unknown","T0",0.2998,0.7002,"HIGH"
3,"2","Other/Unknown","T0",0.2938,0.7062,"HIGH"
4,"2","Other/Unknown","T0",0.3042,0.6958,"HIGH"
5,"2","Other/Unknown","T0",0.3062,0.6938,"HIGH"
6,"2","Other/Unknown","T0",0.3062,0.6938,"HIGH"
7,"2","Other/Unknown","T0",0.3062,0.6938,"HIGH"
8,"2","Other/Unknown","T0",0.3102,0.6898,"HIGH"
9,"2","Other/Unknown","T0",0.3102,0.6898,"HIGH"
10,"2","Other/Unknown","T0",0.3082,0.6918,"HIGH"
11,"2","Other/Unknown","T0",0.3082,0.6918,"HIGH"
12,"2","Other/Unknown","T0",0.3082,0.6918,"HIGH"
13,"2","Other/Unknown","T0",0.3082,0.6918,"HIGH"
14,"2","Other/Unknown","T0",0.3082,0.6918,"HIGH"
15,"2","Other/Unknown","T0",0.3082,0.6918,"HIGH"
16,"2","Other/Unknown","T0",0.3044,0.6956,"HIGH"
17,"2","Other/Unknown","T0",0.3048,0.6952,"HIGH"
18,"2","Other/Unknown","T0",0.3025,0.6975,"HIGH"
19,"2","Other/Unknown","T0",0.3007,0.6993,"HIGH"
20,"2","Other/Unknown","T0",0.281,0.719,"HIGH"
21,"2","Other/Unknown","T0",0.2651,0.7349,"HIGH"
22,"2","Other/Unknown","T0",0.2657,0.7343,"HIGH"
23,"2","Other/Unknown","T0",0.2712,0.7288,"HIGH"
24,"2","Other/Unknown","T0",0.2423,0.7577,"HIGH"
25,"2","Other/Unknown","T0",0.2526,0.7474,"HIGH"
26,"2","Other/Unknown","T0",0.2596,0.7404,"HIGH"
27,"2","Other/Unknown","T0",0.2816,0.7184,"HIGH"
28,"2","Other/Unknown","T0",0.3101,0.6899,"HIGH"
29,"2","Other/Unknown","T0",0.3398,0.6602,"HIGH"
30,"2","Other/Unknown","T0",0.2308,0.7692,"HIGH"
31,"2","Other/Unknown","T0",0.2258,0.7742,"HIGH"
32,"2","Other/Unknown","T0",0.2251,0.7749,"HIGH"
33,"2","Other/Unknown","T0",0.2174,0.7826,"HIGH"
34,"2","Other/Unknown","T0",0.2243,0.7757,"HIGH"
35,"2","Other/Unknown","T0",0.264,0.736,"HIGH"
36,"2","Other/Unknown","T0",0.2299,0.7701,"HIGH"
37,"2","Other/Unknown","T0",0.2411,0.7589,"HIGH"
38,"2","Other/Unknown","T0",0.2383,0.7617,"HIGH"
39,"2","Other/Unknown","T0",0.2449,0.7551,"HIGH"
40,"2","Other/Unknown","T0",0.335,0.665,"HIGH"
41,"2","Other/Unknown","T0",0.3352,0.6648,"HIGH"
42,"2","Other/Unknown","T0",0.3259,0.6741,"HIGH"
43,"2","Other/Unknown","T0",0.3121,0.6879,"HIGH"
44,"2","Other/Unknown","T0",0.2205,0.7795,"HIGH"
45,"2","Other/Unknown","T0",0.2246,0.7754,"HIGH"
46,"2","Other/Unknown","T0",0.2245,0.7755,"HIGH"
47,"2","Other/Unknown","T0",0.2492,0.7508,"HIGH"
48,"2","Other/Unknown","T0",0.2199,0.7801,"HIGH"
49,"2","Other/Unknown","T0",0.217,0.783,"HIGH"
50,"2","Other/Unknown","T0",0.2057,0.7943,"HIGH"
51,"2","Other/Unknown","T0",0.2138,0.7862,"HIGH"
52,"2","Other/Unknown","T0",0.2287,0.7713,"HIGH"
53,"2","Other/Unknown","T0",0.2035,0.7965,"HIGH"
54,"2","Other/Unknown","T0",0.2028,0.7972,"HIGH"
55,"2","Other/Unknown","T0",0.2078,0.7922,"HIGH"
56,"2","Other/Unknown","T0",0.2205,0.7795,"HIGH"
57,"2","Other/Unknown","T0",0.1951,0.8049,"HIGH"
58,"2","Other/Unknown","T0",0.1971,0.8029,"HIGH"
59,"2","Other/Unknown","T0",0.2325,0.7675,"HIGH"
60,"2","Other/Unknown","T0",0.2522,0.7478,"HIGH"
61,"2","Other/Unknown","T0",0.2178,0.7822,"HIGH"
62,"2","Other/Unknown","T0",0.2055,0.7945,"HIGH"
63,"2","Other/Unknown","T0",0.2113,0.7887,"HIGH"
64,"2","Other/Unknown","T0",0.2122,0.7878,"HIGH"
65,"2","Other/Unknown","T0",0.2259,0.7741,"HIGH"
66,"2","Other/Unknown","T0",0.2383,0.7617,"HIGH"
67,"2","Other/Unknown","T0",0.2249,0.7751,"HIGH"
68,"2","Other/Unknown","T0",0.2477,0.7523,"HIGH"
69,"2","Other/Unknown","T0",0.2328,0.7672,"HIGH"
70,"2","Other/Unknown","T0",0.2157,0.7843,"HIGH"
71,"2","Other/Unknown","T0",0.2299,0.7701,"HIGH"
72,"2","Other/Unknown","T0",0.215,0.785,"HIGH"
73,"2","Other/Unknown","T0",0.2056,0.7944,"HIGH"
74,"2","Other/Unknown","T0",0.2043,0.7957,"HIGH"
75,"2","Other/Unknown","T0",0.2038,0.7962,"HIGH"
76,"2","Other/Unknown","T0",0.2241,0.7759,"HIGH"
77,"2","Other/Unknown","T0",0.2244,0.7756,"HIGH"
78,"2","Other/Unknown","T0",0.2077,0.7923,"HIGH"
79,"2","Other/Unknown","T0",0.1996,0.8004,"HIGH"
80,"2","Other/Unknown","T0",0.2091,0.7909,"HIGH"
81,"2","Other/Unknown","T0",0.2011,0.7989,"HIGH"
82,"2","Other/Unknown","T0",0.2087,0.7913,"HIGH"
83,"2","Other/Unknown","T0",0.227,0.773,"HIGH"
84,"2","Other/Unknown","T0",0.2098,0.7902,"HIGH"
85,"2","Other/Unknown","T0",0.2378,0.7622,"HIGH"
86,"2","Other/Unknown","T0",0.2453,0.7547,"HIGH"
87,"2","Other/Unknown","T0",0.1951,0.8049,"HIGH"
88,"2","Other/Unknown","T0",0.1893,0.8107,"HIGH"
89,"2","Other/Unknown","T0",0.192,0.808,"HIGH"
90,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
91,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
92,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
93,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
94,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
95,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
96,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
97,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
98,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
99,"2","Other/Unknown","T0",0.2095,0.7905,"HIGH"
0,"1","N0","Other/Unknown",0.9313,0.0687,"LOW"
1,"1","N0","Other/Unknown",0.9323,0.0677,"LOW"
2,"1","N0","Other/Unknown",0.9331,0.0669,"LOW"
3,"1","N0","Other/Unknown",0.9832,0.0168,"LOW"
4,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
5,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
6,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
7,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
8,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
9,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
10,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
11,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
12,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
13,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
14,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
15,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
16,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
17,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
18,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
19,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
20,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
21,"1","N0","Other/Unknown",0.9847,0.0153,"LOW"
22,"1","N0","Other/Unknown",0.9846,0.0154,"LOW"
23,"1","N0","Other/Unknown",0.9846,0.0154,"LOW"
24,"1","N0","Other/Unknown",0.9844,0.0156,"LOW"
25,"1","N0","Other/Unknown",0.9829,0.0171,"LOW"
26,"1","N0","Other/Unknown",0.982,0.018,"LOW"
27,"1","N0","Other/Unknown",0.9798,0.0202,"LOW"
28,"1","N0","Other/Unknown",0.9826,0.0174,"LOW"
29,"1","N0","Other/Unknown",0.982,0.018,"LOW"
30,"1","N0","Other/Unknown",0.9823,0.0177,"LOW"
31,"1","N0","Other/Unknown",0.9824,0.0176,"LOW"
32,"1","N0","Other/Unknown",0.9824,0.0176,"LOW"
33,"1","N0","Other/Unknown",0.9823,0.0177,"LOW"
34,"1","N0","Other/Unknown",0.9818,0.0182,"LOW"
35,"1","N0","Other/Unknown",0.982,0.018,"LOW"
36,"1","N0","Other/Unknown",0.9825,0.0175,"LOW"
37,"1","N0","Other/Unknown",0.9825,0.0175,"LOW"
38,"1","N0","Other/Unknown",0.9824,0.0176,"LOW"
39,"1","N0","Other/Unknown",0.9794,0.0206,"LOW"
40,"1","N0","Other/Unknown",0.9792,0.0208,"LOW"
41,"1","N0","Other/Unknown",0.9795,0.0205,"LOW"
42,"1","N0","Other/Unknown",0.9791,0.0209,"LOW"
43,"1","N0","Other/Unknown",0.9789,0.0211,"LOW"
44,"1","N0","Other/Unknown",0.9773,0.0227,"LOW"
45,"1","N0","Other/Unknown",0.978,0.022,"LOW"
46,"1","N0","Other/Unknown",0.9782,0.0218,"LOW"
47,"1","N0","Other/Unknown",0.9802,0.0198,"LOW"
48,"1","N0","Other/Unknown",0.9802,0.0198,"LOW"
49,"1","N0","Other/Unknown",0.9801,0.0199,"LOW"
50,"1","N0","Other/Unknown",0.9795,0.0205,"LOW"
51,"1","N0","Other/Unknown",0.9795,0.0205,"LOW"
52,"1","N0","Other/Unknown",0.9791,0.0209,"LOW"
53,"1","N0","Other/Unknown",0.9795,0.0205,"LOW"
54,"1","N0","Other/Unknown",0.9797,0.0203,"LOW"
55,"1","N0","Other/Unknown",0.9802,0.0198,"LOW"
56,"1","N0","Other/Unknown",0.9804,0.0196,"LOW"
57,"1","N0","Other/Unknown",0.9806,0.0194,"LOW"
58,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
59,"1","N0","Other/Unknown",0.9806,0.0194,"LOW"
60,"1","N0","Other/Unknown",0.9806,0.0194,"LOW"
61,"1","N0","Other/Unknown",0.9806,0.0194,"LOW"
62,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
63,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
64,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
65,"1","N0","Other/Unknown",0.9806,0.0194,"LOW"
66,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
67,"1","N0","Other/Unknown",0.9806,0.0194,"LOW"
68,"1","N0","Other/Unknown",0.9817,0.0183,"LOW"
69,"1","N0","Other/Unknown",0.9822,0.0178,"LOW"
70,"1","N0","Other/Unknown",0.9814,0.0186,"LOW"
71,"1","N0","Other/Unknown",0.9816,0.0184,"LOW"
72,"1","N0","Other/Unknown",0.981,0.019,"LOW"
73,"1","N0","Other/Unknown",0.9809,0.0191,"LOW"
74,"1","N0","Other/Unknown",0.9813,0.0187,"LOW"
75,"1","N0","Other/Unknown",0.9812,0.0188,"LOW"
76,"1","N0","Other/Unknown",0.9809,0.0191,"LOW"
77,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
78,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
79,"1","N0","Other/Unknown",0.98,0.02,"LOW"
80,"1","N0","Other/Unknown",0.9801,0.0199,"LOW"
81,"1","N0","Other/Unknown",0.9801,0.0199,"LOW"
82,"1","N0","Other/Unknown",0.9797,0.0203,"LOW"
83,"1","N0","Other/Unknown",0.9805,0.0195,"LOW"
84,"1","N0","Other/Unknown",0.9773,0.0227,"LOW"
85,"1","N0","Other/Unknown",0.9769,0.0231,"LOW"
86,"1","N0","Other/Unknown",0.9773,0.0227,"LOW"
87,"1","N0","Other/Unknown",0.9767,0.0233,"LOW"
88,"1","N0","Other/Unknown",0.9802,0.0198,"LOW"
89,"1","N0","Other/Unknown",0.9807,0.0193,"LOW"
90,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
91,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
92,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
93,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
94,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
95,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
96,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
97,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
98,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
99,"1","N0","Other/Unknown",0.9778,0.0222,"LOW"
0,"2","N0","Other/Unknown",0.986,0.014,"LOW"
1,"2","N0","Other/Unknown",0.986,0.014,"LOW"
2,"2","N0","Other/Unknown",0.986,0.014,"LOW"
3,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
4,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
5,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
6,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
7,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
8,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
9,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
10,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
11,"2","N0","Other/Unknown",0.9885,0.0115,"LOW"
12,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
13,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
14,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
15,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
16,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
17,"2","N0","Other/Unknown",0.9895,0.0105,"LOW"
